,review,cluster
"('8',)","Review Text 2656: The best App i've on my mobile. It was recommended to me when i was in a great need of it. Teaches us how to meditate, how to deal which thoughts-feelings and how to be positive. It also has cute animations which makes it more interesting to understand. I'll recommend it to all. Thanks to the team for such an amazing app, it's keeping me going.  Blessings. ❤😊",8
"('2',)","Review Text 5759: This app will improve your life in a significant way. Better sleep, better relationships, better focus. If you've struggled to establish a meditation practice, this is a great solution.",2
"('4',)","Review Text 3022: I've only had this app for one night and its already helping my mental health. I'm able to post things about my life without worry of someone from school finding it or of being judged. Anything that happens that I wanna share, I can share it there and people won't question it. It's just really helpful to have a place to vent.",4
"('2',)","Review Text 2703: Really enjoying the wide range of meditations, especially how they're arranged by what you're trying to get out of the session.  The app needs a bit of work as I have to completely close out of it everytime I use it, otherwise it won't load next time I go in. My meditation reminders are also not working anymore.",2
"('5',)","Review Text 207: I love this app. I stopped using it when they added knowing your phone ID. I can't see what that's for, if some knows can you fill me in. Thanks.",5
"('10',)",Review Text 2632: Beautiful. Spiritual healing in our Lord and Savior Christ Jesus. So grateful that our Heavenly Father would speak to us through something like this and guide us in His Holy Spirit. Great App!,10
"('0',)",Review Text 4334: Thank i've been looking for an app like this for so long,0
"('7',)","Review Text 693: Much needed , super peaceful and a great approach to meditating on the word of God.",7
"('0',)","Review Text 54: I am in DBT therapy which stresses mindfulness and that the more time you log practicing mindfulness, the more you rewire your brain.  This app is useful to practice the techniques I have learned in therapy, but it is not a substitute for real therapy if you have depression and anxiety.  If you do, I highly recommend getting meds from a psychiatrist, not your PCP, and getting into cognitive behavioral therapy (cbt), which focuses on negative thinking patterns, or DBT  (dialectical behavioral therapy), which focuses on emotion regulation.  If money is tight, you can use the book Feeling Good by David burns for CBT and the book dialectical behavioral therapy workbook by McKay for DBT.  I also recomend self compassion by Kristin Neff, this year I will..., (for goal setting and follow through) and the strong willed child (for parents),  Love and Logic (for parents), and the happiest baby on the block, for newborn parents.  I have also been recommended ""love and respect"" for marriage but it has mixed reviews.",0
"('0',)","Review Text 1639: This app has improved so much since the last time I used it. It has a brighter, simple and classy look now which is much more appealing to the eye.  Also all the app features are better organized making it much easier to use.",0
"('0',)",Review Text 43: Just start last week and haven't had ANY cravings.  I listen to it every night and get a great nights sleep. To soon to know if it accelerates weight loss.  That why I gave it 4 stars,0
"('4',)","Review Text 521: Absolutely wonderful. I have been struggling for years to get my anxiety and depression under control and have never been able to do so. I downloaded this app just to see if it could help. I had the free version for less than a week and I just had to get the one year subscription. It is worth every penny. The guided meditations did more than just help me to focus and relax, but helped to just breath properly. The guided paths are useful and I think will help anyone who doesn't know how to use the app at first. The app is quite easy to use and doesn't take much time to get the hang of it. I have gotten so much of our the group chats. They are filled with understanding and caring people just like me. So much support to be had there. The health tracker is probably one of my favorite features because I have a difficult time remembering to take care of myself and everyday I check my health tracker to make sure I am doing what is best for me. You can also set reminders in case you forget. The thought journals are particularly useful because it helps me to see all sides of every problem and not only that, but it helps me to take away the negative and replace it with something positive. Whoever created this app really had people's best interests in mind and I am so glad that I found this. This is such and amazing tool and I can't see myself never not using it again! I would recommend this app to anyone who is looking for guidance and support.",4
"('4',)",Review Text 1020: Its a great app. It has helped me so far for the couple hours I have had it. Its inspiring how you have all these people trying to help you out and get better if you need help. It has benifited my life.,4
"('0',)",Review Text 8: It is what you make it but if you utilize it then it works well.,0
"('0',)","Review Text 2733: I am most grateful to Headspace for how  calm i live now . In the previous 2 years my mind was on every thought coming and i tried to everytime remove it but it was not ready for being removed . I always concentrated on the coming thoughts one after another and a chain created which went on and I saw my whole productive time being away from me . All this changed my performance and life . I am thankful that once I came accidently through headspace . First it was not easy with time I got it and made it my habit . Even The basics proved to be direction changing for me . What I learnt is to see the blue sky which is still there even in our darkest clouds of thoughts it's there , and I learnt the most valuable art to ""Let go"" thoughts . I am really from my heart and soul thankful to  headspace and its founder for your guidance to get some head -space . Thank you .",0
"('0',)",Review Text 133: How much time I should hear it?? I want to come out of depression,0
"('7',)",Review Text 618: By your obedience to God you are helping others to know our ONE TRUE GOD.  Thank you.,7
"('10',)",Review Text 2678: The listeners are great and are really open to helping you.,10
"('4',)",Review Text 1550: I love it considering I've been extremely stressed lately. Really helps get your mind off things for a bit,4
"('3',)",Review Text 670: I'm doing the third lessons and I've already felt a good change in my  behaviour. It's a very good app.,3
"('2',)",Review Text 2325: I am learning a lot from the 31 day challenge and simple habit 7 day meditation. The podcasts are so encouraging. It is a shame I can't afford the subscription at the moment.,2
"('2',)",Review Text 405: Would really like the app to be fixed. Most times I cannot play a longer meditation because it stops halfway. Also reminders and the option to play offline would be lovely!,2
"('2',)","Review Text 136: Just open and push the breathing or meditation button. Then, pick a level and inhale and exhale as shown.   It has both sound and colors to prompt you. Great app! !",2
"('1',)","Review Text 3280: This app is really good, it really helps you put things in perspective and I live how you can talk to a listener and not feel any pressure about it all. Amazing job making this app to the person/team who came up with it and made it happen :)",1
"('10',)","Review Text 284: I have noticed great improvement in my anxiety at work and when driving. I now have hope that, with more life changes,  I can some day get off of the anxiety meds.   Thank you!",10
"('0',)","Review Text 133: I have anger issues and depression and I tried killing myself in many  occasions, now I'm coping😊",0
"('9',)","Review Text 5810: I've been struggling with anxiety to the extent of it impacting my sleeping and eating patterns, but since beginning take 10 it's really helped ground me and allow me to relax enough to finally sleep. Thank you!",9
"('1',)",Review Text 374: Felt suicidal often over the past few weeks and this app really helped me to feel better.,1
"('3',)",Review Text 5665: Good variety of meditation types to choose from. They should add a pack about dealing with pain though! Worth it for premium.,3
"('2',)","Review Text 65: This app is amazing. Hours of guided meditation, and i really love the coach voice. See you tomorrow for my next Pause!",2
"('6',)",Review Text 3765: I have a high heart rate..it's always 100-120 makes me worry a lil bit.,6
"('1',)",Review Text 1145: I find it really helps after a long day. I can come home and meditate for a while and I feel good about my day and grateful for the day I've had. Truly. 10/10. One thing I wish was different is I would like to see the list of mediations recommended for me for the day. I want to go back and see them a few times a day.,1
"('4',)","Review Text 520: First off, an amazing little app that helps with goals, daily to do and emotion journaling which helps you to reflect and improve different areas of your life. What I would like to see is some more features for the goals/to do and maybe make it easier to see them all at once or maybe have the feature to keep them all closed but expand them. Otherwise a great app.",4
"('0',)",Review Text 3881: This app is reminding me the positive reasons thay exist behind all this fass about  new apps and gadgets!,0
"('8',)",Review Text 612: Deleted it because I didn't use all the features. And need one where I do.,8
"('9',)",Review Text 4448: It helps me a lot to relieve my everday stress I can just sit back relax and not have to worry about anything for a few minutes.,9
"('9',)",Review Text 4580: This app trully helped me to completely relax and escape my worries for a while. I wanted to start relaxing and getting used to meditation early on in my life and this is a great place to start! 😊👌,9
"('5',)",Review Text 6: I love to see beautiful flowers and colors and patterns of all sortd,5
"('1',)","Review Text 3192: Great app. Many, many 5 minute meditations (as well as longer ones), which I can manage to fit into my day. I am astounded by the difference that 5 minutes a day can make. I always pictured having to be there for ages to feel a positive change, but no. These really work and because they are guided, you don't have to attempt the impossible: ""think of nothing"". The only small thing i can think of mentioning is that I think the ""n day streak"" is broken, as I do one every day and yet it always says just the one day. This is an entirely minor detail though! Love it.",1
"('4',)",Review Text 2982: I love this app because it helps me help more people whoch helps me fight my depression,4
"('8',)",Review Text 1511: I've been trying different emotion tracking methods for a long time and sooner or later it always falls apart. The gentle reminders from Pacifica were exactly what I need.,8
"('6',)",Review Text 3777: Heart opening It helps me to open my heart and draw closer to God.,6
"('0',)",Review Text 325: I really love this app! I only wish that you could view more of the content for free. Luckily it's price for accessing the rest isn't too expense. I will most likely buy that in the months to come,0
"('0',)",Review Text 5640: This app is very useful I like that it is sort of like therapy in the palm of your hand and it has proved to be worth while because it puts things in a different perspective and really allows you to be more thoughtful,0
"('4',)","Review Text 2733: I love the app, and it really helps me with my anxiety and depression where my meds cannot. I thought I had an issue playing the free meditation after the first week, but i just discovrted it was just caused by interference from another app!   Thank you for putting together such a helpful resource!",4
"('0',)","Review Text 5302: I'm happy to see this, I'm glad this is a thing",0
"('4',)","Review Text 56: This is very new to me I thought I would give it a shot...to see how I would feel...life has been really hard for this guy...but I can't lye, I listened to the six step with the deep energy 4...I felt like I was floating off my chair..this is probably what I been missing in my life...and the app is really easy to use...thanks for the help!",4
"('10',)",Review Text 2290: Great! Beautiful app. I would love to share the mindful moments.,10
"('0',)","Review Text 756: 5/5 stars. absolutely must have app. for all of us with pain to deal with, wysa boils that down to a simple, truly efficient chat app that's essentially a portable pocket counselor.",0
"('7',)",Review Text 3329: Awesome it helps me to meditate and help me to pray .. it have various prayers and short devotions .. loving it!!!,7
"('2',)",Review Text 3534: Wonderful App and a great way to get into the routine of meditation. There are meditations to suit a variety of needs!,2
"('8',)",Review Text 1544: Thank you for this app. I don't need to pay expensive treatment for getting a phychiatrist. These app is a great help for all person who are suffering from anxiety disorder.,8
"('1',)","Review Text 3803: Absolutely love this. Currently on a 43 day streak, and I'm feeling the benefits of mindfullness day to day. Overall it is an ideal app to aid in exercising the mind, whether it be in de-stressing at the end of the day, or just being aware of thoughts and when to curb over thinking. Thoroughly recommend.",1
"('6',)",Review Text 4731: Easy too use and pretty accurate. Good for measuring at rest heart beat and after-work out recovery heart rate.,6
"('5',)",Review Text 539: I love this app. I struggle with CBT and this is full of helpful prompts to get you through. It's ideal when I'm struggling and don't know what to do. I could not recommend this app enough!,5
"('0',)",Review Text 988: This app is an amazing apps. I can get questions regarding health issue answered for free from doctors,0
"('0',)",Review Text 262: This app has helped me so immensely. I am pleased to have found such a fabulous mental health tool.,0
"('7',)",Review Text 1234: Amazing way to learn how to meditate and prayer using the word. May God bless the creators in a special way.,7
"('3',)","Review Text 4407: Good app pretty accurate +/- a few beats I'm in Fire/EMS, pretty good app",3
"('5',)","Review Text 570: I love it. I have anxiety problems sometimes, so this totally helped me calm down a bit. Totally recommend it for anyone who wants to talk",5
"('1',)",Review Text 760: I love the exercises! They totally calm down my depression and make me feel  normal! I just wish you could pay biweekly instead of annually.,1
"('1',)",Review Text 896: It has changed my days from depression amd anxiety to absolute calm and content mind. Definitly a must for people who feel they are stuck in life with no possible solution.,1
"('0',)",Review Text 3102: Less depressed. Took about 3 months. .but I'm better now thanks to TalkLife,0
"('1',)",Review Text 148: I've never been able to get into mediation but I'm using this app every day  and I'm getting better and better at it. I feel more focused and relaxed in  my day to day life.,1
"('0',)","Review Text 635: Personally, I love my therapist and this online route of therapy is exactly what I need!  My best friend started a few months after I did, and she feels the same.  I did not connect as well with my first therapist simply because I desire to have a therapist with the same Christian beliefs I have, but I just requested a Christian counselor and customer service provided. =)",0
"('10',)",Review Text 2260: Great app just a massaging problem. Many people r nice there and help others. Happy to be a part of this community.,10
"('0',)",Review Text 648: Playing this lovely game I almost switched off so completely I could have gone to sleep (I was incredibly distracted at the last moment) I got absorbed in the game play and the gentle guidance. I will be trying this when I'm stressed and need to switch off or I've had a long day.,0
"('2',)",Review Text 1376: I just recently realized I wanted to meditate and this app was a great way for me to start. There are simple routes you can choose if you're just beginning and truly believe meditating has helped me.,2
"('0',)","Review Text 260: Short daily practice, I like that it doesn't quit being free after the first couple of days like some of the other apps I've tried.",0
"('9',)","Review Text 717: Even when using only the device speakers, which are adequate at best, this app has a lovely sound. I would recommend this as one of the better free ""relax"" apps available.  5 stars, ""Thank you "" and ""You're welcome!""",9
"('2',)","Review Text 1237: I start my day with is app. I am encouraged by the meditations on Scripture, and it definitely changes my day. I am more than grateful for this app - it makes a major difference in my life!",2
"('0',)","Review Text 1069: Simply put, an adorable penguin bot seems genuinely concerned for your mental health and this penguin keeps tabs on your mood, energy levels and more. It stores your preferences and seems to learn the longer you converse with it. I have personally found it helpful for my depression and anxiety. Like it says it is not a therapist replacement. It is a a little helper and cheerleader that seems to genuinely want you to be happy. You can tell that the developers truly want to help those with mental health issues and I commend them on their hard work and time spent coming up with the idea and creating the app for people like me to find a little encouragement during the day or middle of the night to stay positive :)",0
"('10',)",Review Text 1082: Great app...but will be better if timer is added with the sequences,10
"('8',)",Review Text 29: The folks who produce these really want to heal and help others.  Our tired old world needs more good-minded people like you. Thank you.                           Pray for peace.  Live that prayer.,8
"('1',)",Review Text 2125: I really like this app. I love how I can just keep an emotion journal basically and just track how I feel on what days. Pretty cool.,1
"('10',)",Review Text 252: This is a great app. I'm so happy to have found this & all the other apps created by Excel At Life. I'm into the self-help genre so its great for me that I'm not just reading books but using great tools in the form of apps on my android. I tried something similar to this but I wrote down my worry in a sentence or two & would put the slip of paper in a wooden box that I made. It b/c I couldn't carry the box w/me & would forget to take the small tablet that I assigned especially for the task.,10
"('2',)",Review Text 565: It's a very good meditation app but every time I open a session it becomes  unresponsive and the session does not start please solve this problem,2
"('0',)","Review Text 2213: Understanding it as an exercise makes perfect sense as to why I drag my feet every. single. day.  Aside from my lack of motivation, the very annoying part is THE DEAD SPACE between the words. 90% of the time, I have to pick up the phone and check to see if the APP is still running, as it has been known to STOP.  I WISH they could overlay, or have a clicky box where you could ADD Chimes on the minute, or... Some OTHER SOUND... ANYTHING! So that I would know the APP hasn't suddenly ceased to function.  It would be an ""easy"" fix, just a track added to the background if the User wants it...SOUND let me know I'm not forgotten.",0
"('2',)",Review Text 1399: 4 days in and i feel positive that i can sustain a daily meditation.  5 minutes is all it takes as i begin my mindful journey.,2
"('6',)",Review Text 5706: Its good app I just had heart transplant it's nice to be able to look at it and just have my phone and be able to take my pulse and then they give me a history,6
"('3',)",Review Text 565: It's really good .....i find it helps me to have quiet time with God whilst  stilling my mind,3
"('0',)",Review Text 133: App is awesome! Has gentle music and a calm voice over to walk you through the many classes. I like that you can either subscribe and unlock all classes instantly or you can do the free classes to earn points to unlock the other other classes. Most classes are anywhere from 7-9 separate sessions varying from 6-30 minutes long. Great app and a must have for anyone looking to get into yoga or an experienced yogi.,0
"('8',)","Review Text 655: So far I'm liking the ability to track my moods as often as I need to since they fluctuate a lot some days, but I would like to be able to modify the six main categories, or at least toggle rather or not the show up on the main screen. I don't need to use the head injury one for instance so it's just kind of in the way. Also I would really like to be able to add a rating scale in the anxiety category because I have physical symptoms from my anxiety but that's not currently included in the anxiety category they have standard. I do like that you can add your own categories with custom scales.",8
"('2',)","Review Text 1220: Just learning about meditation to help with stress and not sleeping, and after just a few days I've already noticed a difference. I look forward to listening to a short meditation every morning before I even get out of bed and another at the end of the day to help me unwind. So glad I stumbled upon this app!",2
"('0',)",Review Text 5218: The calmness of Andy's voice is amazing but I agree with other users on the price to continue after the free trial. Sadly I'm on a strict budget so will not be able to subscribe. £5 a month would be my ideal payment and I think a lot more people would subscribe.,0
"('0',)",Review Text 384: This app's nice and does what it's supposed to do. Do you think you could  make it so you can delete extra entries though? My internet was being slow  so I accidentally saved multiples of the same entry. If there is a way to  delete them then I guess I'm missing something. Thank you!,0
"('6',)",Review Text 5117: My heart is weird and it is nice to know that i am right when i think my heart is beating wierd skipping beats or beat really hard/loudly or beating like i have been working out but i havnt just been chilling out,6
"('2',)","Review Text 354: Finally, a christian meditation app that has a lot of variety and different guides. You have no idea the many guided christian meditation apps I searched, which only had one form of guided meditation.",2
"('4',)",Review Text 698: It helped me a lot with things. Lol so descriptive. It helped with me learning to be a better me.,4
"('6',)","Review Text 5220: Tried with various conditions & with friend, believe IS accurate with my phone!  Only drawback is remember clean lense after using &before taking pics",6
"('0',)",Review Text 1847: You have to pay for a lot of stuff. I like the cartoons and trainer but it's not worth paying.,0
"('3',)",Review Text 2688: It is really a very good app but it is not working on 1 plus 3. It will be nice if the creators of the app fix this problem with an update.,3
"('4',)","Review Text 56: I have severe anxiety attacks that typically end with a blackout or throwing up, occasionally both. This game helps me control the anxiety before it gets to the point of an attack and I'm really grateful for it. Keep it up",4
"('7',)","Review Text 2868: Using Abide can help us slow down, reflect and allow God to speak to us in any busy day",7
"('4',)",Review Text 191: Thank you so much for making this app!!!! This app has really help with my anxiety. Thank you!,4
"('5',)",Review Text 148: i love it. it helps me deal with my stress and i love that so much,5
"('1',)",Review Text 359: An amazing app.. I would recommend it to the world.. Anyone with a busy and  tough schedule can use this. The energy u feel and the amount of work u do  multiply by folds just a because this helps u to calm the head down.. Must  download guys.. The makers have done something amazing,1
"('0',)","Review Text 3624: I love the concept. It is perfect in guiding you through thought provoking and heart felt prayers as well as allowing and reminding us to slow down and take time to invite the Lord in our day, our life and our busy schedules. I recommend this to All who knows God and knows Jesus to be His Son. I encourage those who don't know them, to use this tool to get to know them in their lives. However, there are some glitches that come at the end of some sessions. It deals with the journal portion. I hope that the programmer is aware and is working on getting it fixed.",0
"('8',)",Review Text 5273: It's great.  Smashing way to get going.  No bugs.  If you're gonna give 1* because technology has some glitches you need to chill. Unintelligible and re install etc.... BREATHE,8
"('1',)","Review Text 652: Wow..... Awesome experience!   Superb meditation strategy. Very beneficial for those who can't afford time for itself for meditation.This app creates a feeling, makes our subconscious mind to listen us, make us feel like a tour in the peace of heaven.  Thanks for the App. Development team, just hats of you guyzz........",1
"('5',)","Review Text 766: I love how easy this is to use, they have audio to even help get over  obstacles in meditation. I haven't been using it long but i love this app",5
"('0',)",Review Text 2692: Even without the premium package this is still a very helpful app. Keeps track of my bradycardia,0
"('3',)",Review Text 2044: It's a really good app. It helps me clear my head and concentrate on  studies and work better.,3
"('1',)",Review Text 255: This app is amazing! I love how it asks me how I'm feeling. It let's me set daily goals. It has different types of meditations. It has group chats that are so helpful. I don't feel like I'm the only one that has these issues anymore. I also like that it is so easy to use. Thanks for creating such a useful app.,1
"('7',)",Review Text 2211: Limited access to prayers due to subscription requirement. Overall great app,7
"('3',)",Review Text 660: I loved this app. I'm having issues about gender identity and I found someone very easily who was supportive and caring. Good and life saving app.,3
"('7',)",Review Text 1369: This is an app for your spiritual workout. It's great to have guided reflective moments in your spiritual walk to help you get closer to God!!! Love this app!!!!!,7
"('4',)","Review Text 4: I like this app so much, because it is helping me with my anger and mods ...",4
"('6',)",Review Text 5962: I held my breath so I could feal my heart beat and the blinking heart and my heart beat were perfectly synchronised,6
"('1',)",Review Text 613: Completely helpful and it feels very different after each exercise. Since  I'm a beginner I think I'll feel a lot better after the complete exercises,1
"('0',)",Review Text 3431: These devotionals are inspiring and professionally done. They are so pertinent to my struggles yet encouraging and insightful. I truly look forward to my morning devotions with this app.,0
"('5',)",Review Text 260: I love this app here I found ppl who really understand me and they supported me to stop thinking about the bad idea,5
"('3',)","Review Text 530: This app has great summaries of types of disorders, thought distortions, and metaphors used to cope. Some good coping stuff such as deep breathing, meditation and journaling.",3
"('4',)","Review Text 453: Really nice. Have only had it for a few days, but even just the input process has helped me be more mindful of the reasons behind my emotions. Interested to see the analysis after two weeks",4
"('0',)",Review Text 489: I live 7 cups because it allows me to talk to people about my issues,0
"('10',)",Review Text 547: So easy to use especially since im a beginner classes are great with clear directions an reminders an programs are perfect for motivation. :),10
"('2',)",Review Text 3191: I love the fact that you can choose the amount of time you have to meditate. I've been using a lot of the 5 minute morning meditations and love them. I'm working my way up to 10 (I'm not very good at sitting still for very long). I appreciate that it's guided so that I don't have to 'think' about it. The voice is very soothing and comforting.,2
"('0',)","Review Text 6115: Bit of advice, the lighter you press and the stiller your fingers are. ...the better the results",0
"('8',)","Review Text 861: Already made a friend, which was exactly what I needed. Everyone is really sweet and super helpful. I love it.",8
"('2',)",Review Text 181: Love the daily meditations and the energizers. impressed with the effectiveness and how quickly i feel the benefits...my twin sister recommended i try this app......now we r both using it and in love with it...very affordable compared to some other well known meditation apps i won't even give a mention to! Lol,2
"('2',)",Review Text 8: My anti stress app I just love it. When i got angry on any matter i used to do meditation. This app is helpfull to me. Thank you,2
"('0',)",Review Text 140: The free version isn't bad for getting familiar with the basic idea of hypnosis. I found the paid version to be a considerable upgrade.,0
"('5',)",Review Text 1335: Love this!  Never meditated before but Simple Habits is perfect for newbies.  I look forward to doing it every morning.  My only issue was with the free version it would play one day but not the next (so I would keep needing to Uninstall then reinstall).  But you know you love an app when you are willing to do that daily!  I ended up buying the monthly version and have so far had no issues.,5
"('5',)",Review Text 410: Absolutely loved it. What a wonderful way to help people. :),5
"('4',)","Review Text 219: this app is helping me keep track my mood, body, mind and life.",4
"('2',)",Review Text 780: I wish I knew about meditation earlier it is so simple and the benefits are unbelievable. Thank you for creating this simple app it makes meditating easy. Great content,2
"('10',)",Review Text 5643: (Free version) A great app with a easy-to-use interface and some lovely animations. Everything is explained clearly and with a calmness that helps you focus without feeling pressured. A great place to start for anyone looking to learn how to meditate.,10
"('2',)","Review Text 90: I had been looking for a place where I could find mediation sounds that match the sounds of  Spirit (to me), thank you. I love Vishen's six phase meditation and the other free meditations available to get you started. Within less than twelve hours of downloading this app I have already recommended it and sent links to download to four friends. This app will be a regular part of my spiritual routine in 2017. Awesome!",2
"('1',)",Review Text 2966: Amazing app...it is so good it actually leaves you feeling light,1
"('0',)",Review Text 1233: Wonderful app so far! Thank you for creating such a well-designed easy to use format! Namaste,0
"('4',)",Review Text 3333: App has gotten a lot better! The people are normal people with issues just like you and don't mind talking to you. It's easier to talk to people when it's over an app and it's amazing that it is soo supportive!,4
"('4',)","Review Text 3588: Great for helping others, and helping yourself with any form of depression, emotion etc. Etc.",4
"('7',)",Review Text 2358: Great app. Get closer to god by meditating on his word.,7
"('1',)",Review Text 431: This app is much better than any other apps of this sort and it has been a very useful tool for helping me take time out for me and to make me better. I am more aware of my feelings and what triggers them. Plus the information provided under courses and boosts is very informative once you realize areas you need help with.,1
"('0',)","Review Text 1850: Not a bad app. Of course some of the responses are a bit clunky, but there are times when it's pretty clever (e.g. predicting that you had a bad night's sleep). It has potential. Plus, it's real cute to talk to a penguin bot about mental health issues.",0
"('2',)",Review Text 1053: I LOVE this app but I have a question: Do I have been sit on a chair or can  I lie on my bet when I meditate?,2
"('7',)",Review Text 5573: This is a good practical way to grow your prayer life. It's been something I've used to help ignite my prayer life when I couldn't do it myself.,7
"('2',)","Review Text 1413: A wonderful way to ease into, and deepen, my personal meditation practice.",2
"('2',)",Review Text 1009: Great features and meditations. But unfortunately I can't use it offline as I'd like to do mediations in the bus on the way to work. Please allow offline access to meditations that have already been downloaded and it would be 5 stars!,2
"('3',)","Review Text 2078: It's good so far on the free edition, might purchase unsure yet",3
"('1',)","Review Text 3047: Helpful uplifting things to read.  Lovely people to chat with regarding how you are feeling.  Good information re:  grief process,too.",1
"('0',)",Review Text 628: Really user friendly easy to understand carefully delivered sessions. Like  having a coach in your pocket!,0
"('8',)",Review Text 190: The first time I used it 6 months ago it wasn't as great as I thought it would be. But since then they've made a lot of changes and the therapist are more attentive and communicate on a more regular basis. I get a feeling that they generally care about what I want to discuss and how to find the right therapist for my needs.,8
"('0',)",Review Text 1940: Too long to load and I hope I can use it. Offline. But it's nice to use it.,0
"('7',)","Review Text 4026: Very Help ful when on the go, and Need to Acknowledge God in Early Morning as you Go. Love the many types of PRAYER to also encourage Family and Friends. Thanks A Million.",7
"('0',)",Review Text 546: I am a newbie..but my first listener was very nice. I like this app. I dont know about it much. I have read the comments below and I am really sorry for them,0
"('0',)",Review Text 1718: I use it as often as I can. Taught me a lot.,0
"('4',)",Review Text 358: This app REALLY helps me remain focused on my self love and appreciation and gratitude for the beautiful things in my life. It's great with their notifications and daily questions about how our day was and what goals we can set. Just all around solid app for anyone stuck in a dark abyss! But I'm starting to See the horizon!!!! Check it out,4
"('2',)","Review Text 1708: Awesome. I use this app every morning for meditating, love ❤ it 5 star",2
"('1',)",Review Text 3753: I think its a pretty solid platform for adolescents to seek help from people with similar problems. Most of the time its positive reinforcement and honest opinions which is quite lovely. Of course for older people you may feel out of place.,1
"('0',)","Review Text 2491: Listeners arent always helpful, and group chat rooms can get hectic and disrespectful, but thats to be expected on a large site. Besides these, this app is MUCH improved since it first came out and definitely worth checking out. Kind, compassionate, understanding people are ready to listen.",0
"('6',)",Review Text 3908: This is perfect app and every time correct show your heart beat,6
"('4',)","Review Text 522: I was going through alot of stress, and having this app help me too release this stress and understand I'm not alone in such a confidential area, is so supporting and useful. I highly recommend this app, and persuade you to give it a chance since it truly does support and help you.",4
"('10',)","Review Text 5452: This app is so useful and helps me significantly with my anxiety and depression. Its a great teacher and also hekps me get through those tough days, or those overly anxious moments before i go into a headspin.",10
"('9',)","Review Text 348: Love it, soothing & relaxing helps me sleep like a baby...Needs more audio selection for sleep induction :) OUTSTANDING APP",9
"('0',)",Review Text 1256: I'm hoping this will be a replacement for Headspace.   I have only started using it but it is using almost an identical exercise sequence which works for me.  I will update once I have more experience.,0
"('3',)",Review Text 466: It is a very good app and it help me ease with a mindful,3
"('4',)",Review Text 3088: There have been days where I was really struggling. This app helped.,4
"('4',)",Review Text 5278: I just recently used 7cup because of an issue I had and everyone there was helpful!,4
"('8',)",Review Text 5052: Good app for people who need someone to give advice about their problems. And also for people who need someone to talk to about their problems.,8
"('4',)","Review Text 609: I've never had anything keep me in the  present so effortlessly. Looking over the metaphor section helps, too. Thank you!",4
"('3',)","Review Text 36: By far the most useful CBT diary I've used. I'm visually impaired and the fact that this was added as an option is very important to me, good reminders, helps me stay on track.",3
"('5',)",Review Text 1993: Amazing app. Helped  me cope up with my issues and stress. Absolutely loved it.,5
"('1',)",Review Text 60: i have mild symptoms as it said but i dont feel depressed. just a depressing life that doesn't bother me. id say it could make an accurate diagnosis,1
"('0',)",Review Text 5171: When I had this on my other phone I didn't have pop-up ads. Since downloading this to my new phone I get them all the time. Aggravating.,0
"('1',)",Review Text 5608: Makes me feel so blessed happy and all my heavy burdens turn into light..,1
"('4',)",Review Text 4205: I have bipolar disorder and this app is a life changer. It helps me a lot. I just hope that the price is a bit cheaper. It's very costly for me cause I'm still a student. Planning on subscribing soon.,4
"('9',)","Review Text 2132: I use this app every day,  before I get out of bed.  Love the prayers and the background music is very relaxing.",9
"('7',)",Review Text 2866: The men and women who speak God's word on this app Give Me A New Perspective on words I've heard before. Uplifting and usually just what I need at the time!!!,7
"('4',)",Review Text 2037: It has really helped me. I was introduced to this app by my school and i love using it,4
"('0',)","Review Text 1322: For an anonymous app, I'm glad the communities aren't toxic. And I hope it will remain like this.",0
"('0',)",Review Text 2575: Seen you guys on shark tank I understand your trying to make money but almost everything on your app costs too much and for that reason I'm out,0
"('10',)","Review Text 698: Absolutely Love this app! Has a journal and a safe community to talk to. So so great, can't say enough great stuff about it",10
"('0',)",Review Text 88: If you read all the articles before you attempt to start using this app you can really get a lot out of it. The articles included plus the materials available on the website contain an amazing number of resources to get totally for free.,0
"('7',)",Review Text 2564: I like that it helps my.relationship with God to be deeper and it also gives me a peacefulness with the music,7
"('0',)","Review Text 691: Pretty amazing app, so far it's been very useful even as a free app and very informative too.",0
"('5',)",Review Text 191: Well its amazing and the way things are categorised is flawless. I feel so  good just after 3 days and I just love it. I love that I meditate and using  this app makes it more fruitful and influential on my mind.,5
"('4',)",Review Text 1055: Really helpful and a best guide for them who really want to learn yoga from beginning..... Loved it,4
"('2',)",Review Text 5971: The best app for mindful meditation... really felt way better after using it.... I would strongly suggest to everyone who wants to experience mindful meditation this app... only suggestion is it can give few more free sessions,2
"('9',)",Review Text 33: It helps me relax and stay calm till the end of the day really great app,9
"('4',)",Review Text 2079: It's a very nice app for helping others and getting help.,4
"('1',)",Review Text 103: This app helps me to feel so much better. The free version allows you to  use so many features yet I don't mind paying to get more. It'll be cool if  we can edit our previous hopes or thoughts. But anyway thank you.,1
"('0',)",Review Text 727: This is the most beautiful and profound game that I encounter in my entire life.,0
"('5',)",Review Text 3640: I love this app. It may have a few problems now and then but it's worth it. This is the first place I go when I am sad or having anxiety. It pretty much saved my life,5
"('4',)","Review Text 69: Great app, really helpful for people with depression and other stuff.  Helped me in controlling my anger :)",4
"('3',)",Review Text 5949: Good tool to measure BPM immediately after workouts.. Results too are quite accurate!,3
"('8',)","Review Text 515: Great job on this app! 👏👍I really like how you are able to track your  emotions both before and after each meditation,   It's like a mini therapist on my phone whenever I need it.  😀",8
